,OBJECTID,NAME,X,Y,Parish,Community,Buil_Value,Occupancy,Roof_type,Roof_shape,Constr_typ,Area,class,exposed,geom_id
195,3371,,-61.3496,15.5921,St._Andrew,Calibishie,16280.6,Residential,Galvanized,V shape,Wood,47.5346,1.0,100.0,3371
196,3398,,-61.3502,15.5923,St._Andrew,Calibishie,23833.3,Residential,Galvanized,Bell shape,Concrete,115.977,1.0,100.0,3398
197,3459,,-61.3504,15.5918,St._Andrew,Calibishie,45526.9,Residential,Galvanized,V shape,Concrete,60.7028,1.0,100.0,3459
198,3473,,-61.3501,15.592,St._Andrew,Calibishie,16099.0,Residential,Galvanized,V shape,Wood,21.4653,1.0,100.0,3473
199,3490,,-61.3514,15.5923,St._Andrew,Calibishie,29193.6,Residential,Galvanized,V shape,Concrete,38.9248,1.0,100.0,3490
200,3516,,-61.3461,15.5936,St._Andrew,Calibishie,65334.6,Residential,Galvanized,V shape,Concrete,87.1126,1.0,100.0,3516
201,3522,,-61.3499,15.5925,St._Andrew,Calibishie,18047.4,Residential,Galvanized,V shape,Concrete,52.6931,1.0,100.0,3522
202,3524,,-61.3491,15.5923,St._Andrew,Calibishie,21385.0,Residential,Galvanized,V shape,Wood,28.5133,1.0,100.0,3524
203,3531,,-61.3502,15.5922,St._Andrew,Calibishie,19965.4,Residential,Galvanized,V shape,Wood,58.2931,1.0,100.0,3531
204,3533,,-61.3501,15.5921,St._Andrew,Calibishie,23165.6,Residential,Concrete,Flat shape,Concrete,30.8875,1.0,100.0,3533
205,3538,,-61.3505,15.5918,St._Andrew,Calibishie,11679.4,Commercial,Galvanized,V shape,Concrete,15.5726,1.0,100.0,3538
206,3550,,-61.3808,15.3025,St._Luke,Roseau,278048.0,Commercial,Concrete,Flat shape,Concrete,333.991,2.0,100.0,3550
207,3551,,-61.3807,15.3021,St._Luke,Roseau,350276.0,Commercial,Concrete,Flat shape,Concrete,420.752,2.0,100.0,3551
208,3552,,-61.3804,15.3021,St._Luke,Roseau,37087.2,Residential,Galvanized,V shape,Concrete,132.289,2.0,100.0,3552
209,3561,Melville_Hall_Airport,-61.3012,15.5453,St._Andrew,Marigot & Concord,365622.0,Other,Galvanized,Bell shape,Concrete,430.144,1.0,100.0,3561
210,3566,,-61.2786,15.5156,St._Andrew,Marigot & Concord,26598.1,Residential,Galvanized,Bell shape,Concrete,113.667,1.0,100.0,3566
211,3642,,-61.3875,15.3142,St._Luke,Fond Cole,307393.0,Commercial,Concrete,Flat shape,Concrete,532.008,1.0,100.0,3642
212,3643,,-61.4026,15.3664,St._Paul,Mahaut,62863.0,Commercial,Concrete,Flat shape,Concrete,210.385,1.0,100.0,3643
213,3644,,-61.3938,15.3309,St._Paul,Canefield & Morne Daniel,192933.0,Commercial,Galvanized,V shape,Wood,1501.72,1.0,100.0,3644
214,3653,,-61.4592,15.5587,St._John,Picard,17909.6,Residential,Galvanized,V shape,Concrete,30.2271,1.0,100.0,3653
215,3655,Kaylamda_Day_Spa,-61.4591,15.558,St._John,Picard,182093.0,Commercial,Concrete,Flat shape,Concrete,512.216,1.0,100.0,3655
216,3665,,-61.4575,15.5595,St._John,Picard,22950.5,Residential,Galvanized,V shape,Concrete,99.5683,1.0,100.0,3665
217,3666,,-61.4567,15.5599,St._John,Picard,107594.0,Commercial,Concrete,Flat shape,Concrete,302.654,1.0,100.0,3666
218,3673,,-61.4568,15.5598,St._John,Picard,14341.2,Residential,Galvanized,Bell shape,Concrete,103.696,1.0,100.0,3673
219,3678,,-61.4537,15.5596,St._John,Picard,153814.0,Commercial,Concrete,Flat shape,Concrete,432.67,1.0,100.0,3678
220,3679,,-61.4545,15.5606,St._John,Picard,140756.0,Commercial,Concrete,Flat shape,Concrete,395.939,1.0,100.0,3679
221,3706,,-61.4518,15.5749,St._John,Portsmouth,36288.3,Residential,Concrete,Flat shape,Concrete,82.9446,1.0,100.0,3706
222,3708,,-61.4547,15.5588,St._John,Picard,188475.0,Commercial,Concrete,Flat shape,Concrete,530.168,1.0,100.0,3708
223,3728,,-61.4573,15.5605,St._John,Picard,210102.0,Commercial,Concrete,Flat shape,Concrete,591.003,1.0,100.0,3728
224,3730,,-61.4566,15.56,St._John,Picard,16866.8,Residential,Galvanized,V shape,Concrete,121.958,1.0,100.0,3730
225,3738,,-61.4572,15.5602,St._John,Picard,22921.6,Residential,Galvanized,V shape,Concrete,99.4426,1.0,100.0,3738
226,3764,,-61.4533,15.5744,St._John,Portsmouth,171494.0,Commercial,Concrete,Flat shape,Concrete,201.995,1.0,100.0,3764
227,3788,A&A_Apartments,-61.4576,15.5525,St._John,Picard,40118.2,Residential,Galvanized,V shape,Wood,290.081,1.0,100.0,3788
228,3800,,-61.4615,15.551,St._John,Picard,76544.1,Commercial,Concrete,Flat shape,Concrete,215.314,1.0,100.0,3800
229,3809,,-61.4599,15.5517,St._John,Picard,16849.5,Residential,Galvanized,Bell shape,Concrete,121.833,1.0,100.0,3809
230,3817,Marquez_Apartments,-61.4585,15.5533,St._John,Picard,26970.2,Residential,Concrete,Flat shape,Concrete,195.012,1.0,100.0,3817
231,3823,,-61.4625,15.5487,St._John,Picard,124759.0,Commercial,Concrete,Flat shape,Concrete,350.939,1.0,100.0,3823
232,3825,,-61.4583,15.5531,St._John,Picard,103266.0,Commercial,Concrete,Flat shape,Concrete,290.48,1.0,100.0,3825
233,3834,,-61.4633,15.5478,St._John,Picard,18298.6,Residential,Galvanized,Bell shape,Concrete,79.3868,1.0,100.0,3834
234,3874,,-61.4686,15.5141,St._Peter,Dublanc,11840.1,Residential,Galvanized,Bell shape,Concrete,109.936,1.0,100.0,3874
235,3875,,-61.4623,15.4847,St._Peter,Colihaut,12477.2,Residential,Galvanized,Bell shape,Concrete,67.4441,1.0,100.0,3875
236,3879,,-61.4674,15.5119,St._Peter,Dublanc,12722.3,Residential,Galvanized,V shape,Concrete,70.8761,1.0,100.0,3879
237,3882,,-61.4629,15.485,St._Peter,Colihaut,18475.2,Residential,Concrete,Flat shape,Concrete,34.9248,1.0,100.0,3882
238,3883,,-61.4609,15.4873,St._Peter,Colihaut,25771.7,Residential,Galvanized,V shape,Concrete,48.7177,1.0,100.0,3883
239,3886,,-61.4604,15.4871,St._Peter,Colihaut,35559.0,Residential,Galvanized,Bell shape,Concrete,67.2194,1.0,100.0,3886
240,3889,,-61.4603,15.4877,St._Peter,Colihaut,12462.5,Residential,Galvanized,V shape,Concrete,112.275,1.0,100.0,3889
241,3900,,-61.4681,15.5142,St._Peter,Dublanc,110604.0,Commercial,Concrete,Flat shape,Concrete,310.077,1.0,100.0,3900
242,3901,,-61.4629,15.4853,St._Peter,Colihaut,9958.73,Residential,Concrete,Flat shape,Concrete,53.831,1.0,100.0,3901
243,3902,,-61.4633,15.4847,St._Peter,Colihaut,13869.0,Residential,Galvanized,V shape,Concrete,74.9675,1.0,100.0,3902
244,3903,,-61.4618,15.486,St._Peter,Colihaut,16630.7,Residential,Galvanized,Bell shape,Concrete,89.8958,1.0,100.0,3903
245,3905,,-61.4675,15.5121,St._Peter,Dublanc,14864.2,Residential,Galvanized,Bell shape,Concrete,82.8089,1.0,100.0,3905
246,3907,,-61.4617,15.4852,St._Peter,Colihaut,13072.8,Residential,Galvanized,V shape,Concrete,24.7123,1.0,100.0,3907
247,3909,,-61.4629,15.4851,St._Peter,Colihaut,9358.8,Residential,Galvanized,V shape,Wood,50.5881,1.0,100.0,3909
248,3910,,-61.4608,15.4871,St._Peter,Colihaut,18300.7,Residential,Galvanized,V shape,Concrete,34.5948,1.0,100.0,3910
249,3913,,-61.4616,15.486,St._Peter,Colihaut,9689.0,Residential,Galvanized,Bell shape,Concrete,52.373,1.0,100.0,3913
250,3914,,-61.4605,15.4868,St._Peter,Colihaut,23177.1,Residential,Galvanized,V shape,Concrete,43.813,1.0,100.0,3914
251,3916,,-61.4602,15.4876,St._Peter,Colihaut,14753.7,Residential,Galvanized,V shape,Concrete,79.7498,1.0,100.0,3916
252,3926,West7bar And Grill,-61.4681,15.514,St._Peter,Dublanc,66409.7,Commercial,Galvanized,Bell shape,Concrete,186.178,1.0,100.0,3926
253,3928,,-61.4623,15.4848,St._Peter,Colihaut,12513.5,Residential,Galvanized,V shape,Wood,23.655,1.0,100.0,3928
254,3929,,-61.4692,15.5143,St._Peter,Dublanc,10441.9,Residential,Galvanized,Bell shape,Concrete,58.1723,1.0,100.0,3929
255,3930,,-61.4635,15.4847,St._Peter,Colihaut,9158.44,Residential,Galvanized,V shape,Concrete,49.5051,1.0,100.0,3930
256,3931,,-61.4616,15.4856,St._Peter,Colihaut,11520.5,Residential,Galvanized,V shape,Concrete,62.273,1.0,100.0,3931
257,3932,,-61.4616,15.486,St._Peter,Colihaut,13159.4,Residential,Galvanized,V shape,Concrete,71.1317,1.0,100.0,3932
258,3935,,-61.4619,15.4853,St._Peter,Colihaut,13790.0,Residential,Galvanized,V shape,Concrete,124.234,1.0,100.0,3935
259,3949,,-61.4676,15.5148,St._Peter,Dublanc,17931.3,Residential,Galvanized,Bell shape,Concrete,99.896,1.0,100.0,3949
260,3953,,-61.4682,15.5138,St._Peter,Dublanc,15981.0,Residential,Galvanized,V shape,Concrete,89.0304,1.0,100.0,3953
261,3955,,-61.469,15.5144,St._Peter,Dublanc,18946.5,Residential,Galvanized,V shape,Wood,31.8697,1.0,100.0,3955
262,3956,,-61.4614,15.4857,St._Peter,Colihaut,9265.17,Residential,Galvanized,V shape,Concrete,50.082,1.0,100.0,3956
263,3957,,-61.4615,15.4861,St._Peter,Colihaut,9456.15,Residential,Galvanized,V shape,Concrete,51.1143,1.0,100.0,3957
264,3960,,-61.4619,15.4854,St._Peter,Colihaut,14690.1,Residential,Galvanized,V shape,Concrete,79.406,1.0,100.0,3960
265,3964,,-61.461,15.4869,St._Peter,Colihaut,15674.0,Residential,Concrete,Flat shape,Concrete,141.207,1.0,100.0,3964
266,3976,,-61.4681,15.5134,St._Peter,Dublanc,13634.1,Residential,Galvanized,Bell shape,Concrete,126.593,1.0,100.0,3976
267,3979,,-61.4614,15.4857,St._Peter,Colihaut,8953.7,Residential,Galvanized,Bell shape,Concrete,48.3984,1.0,100.0,3979
268,3984,,-61.4661,15.5093,St._Peter,Bioche,23037.1,Residential,Galvanized,V shape,Wood,32.2423,1.0,100.0,3984
269,3989,,-61.4615,15.4859,St._Peter,Colihaut,9568.83,Residential,Galvanized,V shape,Wood,51.7234,1.0,100.0,3989
270,3998,,-61.4628,15.4859,St._Peter,Colihaut,11932.9,Residential,Galvanized,V shape,Wood,22.5574,1.0,100.0,3998
271,4001,,-61.4679,15.5137,St._Peter,Dublanc,13135.8,Residential,Galvanized,V shape,Concrete,121.967,1.0,100.0,4001
272,4006,,-61.4619,15.485,St._Peter,Colihaut,10887.1,Residential,Galvanized,V shape,Wood,20.5806,1.0,100.0,4006
273,4007,,-61.4616,15.4864,St._Peter,Colihaut,15910.1,Residential,Galvanized,V shape,Concrete,86.0002,1.0,100.0,4007
274,4009,,-61.4624,15.4851,St._Peter,Colihaut,11344.8,Residential,Galvanized,Bell shape,Concrete,61.3229,1.0,100.0,4009
275,4014,,-61.4608,15.4875,St._Peter,Colihaut,38753.3,Residential,Galvanized,V shape,Concrete,73.2573,1.0,100.0,4014
276,4017,,-61.4633,15.516,St._Peter,Dublanc,20664.5,Residential,Galvanized,V shape,Wood,191.871,1.0,100.0,4017
277,4025,,-61.4678,15.5138,St._Peter,Dublanc,14764.1,Residential,Concrete,Flat shape,Concrete,137.085,1.0,100.0,4025
278,4032,,-61.4664,15.5091,St._Peter,Bioche,23475.8,Residential,Galvanized,V shape,Concrete,92.9738,1.0,100.0,4032
279,4034,,-61.4611,15.487,St._Peter,Colihaut,15109.2,Residential,Galvanized,V shape,Wood,81.6715,1.0,100.0,4034
280,4047,,-61.4679,15.513,St._Peter,Dublanc,79646.5,Commercial,Concrete,Flat shape,Concrete,223.287,1.0,100.0,4047
281,4052,Colihaut Primary School,-61.463,15.4841,St._Peter,Colihaut,196776.0,School,Galvanized,V shape,Concrete,357.774,1.0,100.0,4052
282,4053,,-61.4638,15.4849,St._Peter,Colihaut,7988.58,Residential,Galvanized,V shape,Wood,43.1815,1.0,100.0,4053
283,4055,,-61.462,15.4862,St._Peter,Colihaut,16943.5,Residential,Galvanized,Bell shape,Concrete,91.5864,1.0,100.0,4055
284,4056,,-61.4641,15.4853,St._Peter,Colihaut,13267.3,Residential,Concrete,Flat shape,Concrete,71.715,1.0,100.0,4056
285,4058,,-61.4623,15.485,St._Peter,Colihaut,17200.9,Residential,Galvanized,V shape,Concrete,92.9776,1.0,100.0,4058
286,4059,,-61.4612,15.4869,St._Peter,Colihaut,16509.9,Residential,Galvanized,V shape,Concrete,89.2425,1.0,100.0,4059
287,4061,,-61.4617,15.4858,St._Peter,Colihaut,11629.4,Residential,Galvanized,V shape,Concrete,62.8612,1.0,100.0,4061
288,4062,,-61.4606,15.4877,St._Peter,Colihaut,15204.3,Residential,Galvanized,V shape,Concrete,82.1857,1.0,100.0,4062
289,4065,,-61.4599,15.4879,St._Peter,Colihaut,15075.9,Residential,Galvanized,V shape,Concrete,135.819,1.0,100.0,4065
290,4072,,-61.462,15.4848,St._Peter,Colihaut,17606.6,Residential,Galvanized,Bell shape,Concrete,33.2828,1.0,100.0,4072
291,4073,,-61.4678,15.5133,St._Peter,Dublanc,15826.2,Residential,Galvanized,V shape,Concrete,88.168,1.0,100.0,4073
292,4077,,-61.4677,15.5136,St._Peter,Dublanc,70232.1,Commercial,Galvanized,Bell shape,Concrete,196.894,1.0,100.0,4077
293,4085,,-61.4622,15.4848,St._Peter,Colihaut,20076.8,Residential,Galvanized,V shape,Concrete,37.9523,1.0,100.0,4085
294,4086,,-61.4613,15.487,St._Peter,Colihaut,12148.6,Residential,Galvanized,V shape,Concrete,109.447,1.0,100.0,4086
295,4097,,-61.4608,15.4861,St._Peter,Colihaut,18687.3,Residential,Galvanized,V shape,Concrete,168.354,1.0,100.0,4097
296,4099,,-61.4679,15.5128,St._Peter,Dublanc,14169.6,Residential,Galvanized,Bell shape,Concrete,131.565,1.0,100.0,4099
297,4108,,-61.4621,15.4847,St._Peter,Colihaut,12518.9,Residential,Galvanized,Bell shape,Concrete,112.783,1.0,100.0,4108
298,4111,,-61.462,15.4857,St._Peter,Colihaut,18596.8,Residential,Concrete,Flat shape,Concrete,167.539,1.0,100.0,4111
299,4121,,-61.461,15.4862,St._Peter,Colihaut,12893.2,Residential,Galvanized,V shape,Concrete,69.693,1.0,100.0,4121
300,4123,,-61.4679,15.5127,St._Peter,Dublanc,11957.3,Residential,Galvanized,Bell shape,Concrete,111.024,1.0,100.0,4123
301,4129,,-61.4622,15.486,St._Peter,Colihaut,12511.3,Residential,Galvanized,Bell shape,Concrete,67.6284,1.0,100.0,4129
302,4132,,-61.4618,15.485,St._Peter,Colihaut,11146.2,Residential,Galvanized,V shape,Concrete,100.416,1.0,100.0,4132
303,4134,,-61.4624,15.4857,St._Peter,Colihaut,13220.8,Residential,Galvanized,V shape,Concrete,119.106,1.0,100.0,4134
304,4143,,-61.461,15.4862,St._Peter,Colihaut,13513.7,Residential,Galvanized,V shape,Concrete,121.745,1.0,100.0,4143
305,4146,,-61.4679,15.5124,St._Peter,Dublanc,80056.7,Commercial,Concrete,Flat shape,Concrete,224.437,1.0,100.0,4146
306,4153,,-61.4618,15.4855,St._Peter,Colihaut,11688.3,Residential,Galvanized,V shape,Concrete,63.1797,1.0,100.0,4153
307,4155,,-61.464,15.4852,St._Peter,Colihaut,14555.1,Residential,Galvanized,V shape,Concrete,27.5143,1.0,100.0,4155
308,4157,,-61.4622,15.4852,St._Peter,Colihaut,11659.1,Residential,Galvanized,Bell shape,Concrete,63.0223,1.0,100.0,4157
309,4158,,-61.4611,15.4873,St._Peter,Colihaut,12526.8,Residential,Galvanized,V shape,Concrete,67.7122,1.0,100.0,4158
310,4159,,-61.4619,15.4866,St._Peter,Colihaut,63553.6,Commercial,Concrete,Flat shape,Concrete,200.232,1.0,100.0,4159
311,4168,,-61.461,15.486,St._Peter,Colihaut,8917.77,Residential,Galvanized,V shape,Wood,48.2042,1.0,100.0,4168
312,4170,,-61.4628,15.4857,St._Peter,Colihaut,11508.1,Residential,Galvanized,V shape,Wood,103.677,1.0,100.0,4170
313,4179,,-61.4628,15.4842,St._Peter,Colihaut,32563.0,Residential,Galvanized,V shape,Concrete,102.593,1.0,100.0,4179
314,4182,,-61.4638,15.4851,St._Peter,Colihaut,15659.4,Residential,Galvanized,V shape,Concrete,84.6455,1.0,100.0,4182
315,4195,,-61.4612,15.4865,St._Peter,Colihaut,71413.1,Commercial,Concrete,Flat shape,Concrete,224.994,1.0,100.0,4195
316,4199,,-61.4673,15.5121,St._Peter,Dublanc,12142.4,Residential,Galvanized,Bell shape,Concrete,67.6459,1.0,100.0,4199
317,4209,,-61.4632,15.485,St._Peter,Colihaut,17252.1,Residential,Galvanized,Bell shape,Concrete,155.424,1.0,100.0,4209
318,4211,,-61.4624,15.486,St._Peter,Colihaut,10538.3,Residential,Galvanized,Bell shape,Concrete,56.964,1.0,100.0,4211
319,4212,,-61.4665,15.5152,St._Peter,Dublanc,15986.6,Residential,Concrete,Flat shape,Concrete,148.436,1.0,100.0,4212
320,4213,,-61.4637,15.485,St._Peter,Colihaut,12893.5,Residential,Galvanized,Bell shape,Concrete,116.158,1.0,100.0,4213
321,4215,,-61.462,15.4853,St._Peter,Colihaut,13739.9,Residential,Concrete,Flat shape,Concrete,123.783,1.0,100.0,4215
322,4218,,-61.4623,15.4854,St._Peter,Colihaut,148371.0,Commercial,Concrete,Flat shape,Concrete,467.457,1.0,100.0,4218
323,4223,,-61.4609,15.4877,St._Peter,Colihaut,36165.5,Residential,Galvanized,Bell shape,Concrete,113.943,1.0,100.0,4223
324,4225,,-61.461,15.4858,St._Peter,Colihaut,17321.2,Residential,Galvanized,Bell shape,Concrete,93.6281,1.0,100.0,4225
325,4234,,-61.4608,15.4856,St._Peter,Colihaut,11259.3,Residential,Galvanized,V shape,Wood,101.435,1.0,100.0,4234
326,4238,,-61.4688,15.5139,St._Peter,Dublanc,16594.6,Residential,Galvanized,V shape,Wood,154.082,1.0,100.0,4238
327,4239,,-61.463,15.4853,St._Peter,Colihaut,16320.8,Residential,Galvanized,V shape,Concrete,30.8521,1.0,100.0,4239
328,4241,,-61.4631,15.4849,St._Peter,Colihaut,14524.6,Residential,Galvanized,V shape,Concrete,78.5109,1.0,100.0,4241
329,4249,,-61.4623,15.4857,St._Peter,Colihaut,8166.64,Residential,Galvanized,V shape,Wood,44.144,1.0,100.0,4249
330,4251,,-61.4607,15.4872,St._Peter,Colihaut,39139.5,Residential,Galvanized,V shape,Concrete,73.9878,1.0,100.0,4251
331,4255,,-61.4608,15.4858,St._Peter,Colihaut,16325.5,Residential,Galvanized,Bell shape,Concrete,147.077,1.0,100.0,4255
332,4260,,-61.4631,15.4853,St._Peter,Colihaut,12251.7,Residential,Galvanized,V shape,Concrete,23.1601,1.0,100.0,4260
333,4263,,-61.4603,15.4871,St._Peter,Colihaut,11811.7,Residential,Galvanized,V shape,Concrete,22.3284,1.0,100.0,4263
334,4265,,-61.4611,15.4854,St._Peter,Colihaut,16460.7,Residential,Galvanized,V shape,Wood,88.9772,1.0,100.0,4265
335,4268,,-61.4689,15.514,St._Peter,Dublanc,12966.3,Residential,Galvanized,V shape,Concrete,72.236,1.0,100.0,4268
336,4270,,-61.4628,15.485,St._Peter,Colihaut,12764.1,Residential,Galvanized,V shape,Concrete,68.9952,1.0,100.0,4270
337,4274,,-61.4678,15.5117,St._Peter,Dublanc,9139.72,Residential,Galvanized,Bell shape,Concrete,50.9177,1.0,100.0,4274
338,4298,,-61.4688,15.5141,St._Peter,Dublanc,14366.5,Residential,Galvanized,V shape,Concrete,133.394,1.0,100.0,4298
339,4299,,-61.4624,15.4846,St._Peter,Colihaut,18470.2,Residential,Galvanized,V shape,Wood,99.8391,1.0,100.0,4299
340,4300,,-61.4615,15.4853,St._Peter,Colihaut,9004.13,Residential,Galvanized,V shape,Concrete,48.671,1.0,100.0,4300
341,4302,,-61.4676,15.5118,St._Peter,Dublanc,10002.5,Residential,Galvanized,V shape,Concrete,55.7241,1.0,100.0,4302
342,4304,,-61.4618,15.4851,St._Peter,Colihaut,20983.5,Residential,Galvanized,V shape,Concrete,39.6663,1.0,100.0,4304
343,4305,,-61.4616,15.4872,St._Peter,Colihaut,11385.8,Residential,Galvanized,Bell shape,Concrete,102.575,1.0,100.0,4305
344,4306,,-61.4627,15.485,St._Peter,Colihaut,15564.1,Residential,Galvanized,Bell shape,Concrete,84.1304,1.0,100.0,4306
345,4307,,-61.4611,15.4874,St._Peter,Colihaut,48852.9,Residential,Galvanized,V shape,Concrete,92.3498,1.0,100.0,4307
346,4313,,-61.4604,15.4877,St._Peter,Colihaut,18050.9,Residential,Galvanized,V shape,Concrete,97.5726,1.0,100.0,4313
347,4323,,-61.4612,15.4852,St._Peter,Colihaut,17601.9,Residential,Galvanized,V shape,Wood,95.1458,1.0,100.0,4323
348,4331,,-61.4517,15.4602,St._Joseph,Coulibistrie,27301.7,Residential,Galvanized,Bell shape,Concrete,94.9627,1.0,100.0,4331
349,4336,,-61.449,15.4647,St._Joseph,Coulibistrie,23695.3,Residential,Galvanized,V shape,Concrete,82.4183,1.0,100.0,4336
350,4347,,-61.4518,15.461,St._Joseph,Coulibistrie,24681.5,Residential,Galvanized,V shape,Concrete,143.081,1.0,100.0,4347
351,4348,,-61.4518,15.4612,St._Joseph,Coulibistrie,13657.3,Residential,Galvanized,V shape,Concrete,47.5036,1.0,100.0,4348
352,4368,,-61.4517,15.4609,St._Joseph,Coulibistrie,27310.4,Residential,Galvanized,Bell shape,Concrete,94.9925,2.0,100.0,4368
353,4372,,-61.4516,15.4599,St._Joseph,Coulibistrie,79848.7,Commercial,Galvanized,V shape,Concrete,194.279,1.0,100.0,4372
354,4378,,-61.4588,15.4783,St._Peter,Colihaut,19959.5,Residential,Galvanized,V shape,Concrete,179.815,1.0,100.0,4378
355,4385,,-61.4515,15.4606,St._Joseph,Coulibistrie,17677.5,Residential,Galvanized,Bell shape,Concrete,102.478,2.0,100.0,4385
356,4386,,-61.4516,15.4611,St._Joseph,Coulibistrie,43836.4,Residential,Galvanized,V shape,Concrete,63.9949,1.0,100.0,4386
357,4387,,-61.4491,15.4576,St._Joseph,Coulibistrie,22888.0,Residential,Galvanized,Bell shape,Concrete,79.6107,1.0,100.0,4387
358,4392,,-61.4515,15.4597,St._Joseph,Coulibistrie,47175.8,Residential,Galvanized,Bell shape,Concrete,114.783,1.0,100.0,4392
359,4405,,-61.4512,15.4611,St._Joseph,Coulibistrie,17787.7,Residential,Galvanized,V shape,Concrete,103.117,2.0,100.0,4405
360,4408,,-61.4521,15.4603,St._Joseph,Coulibistrie,26611.9,Residential,Galvanized,V shape,Wood,38.8495,1.0,100.0,4408
361,4423,,-61.4514,15.4611,St._Joseph,Coulibistrie,26446.3,Residential,Galvanized,V shape,Concrete,91.9869,2.0,100.0,4423
362,4424,,-61.4492,15.4578,St._Joseph,Coulibistrie,24400.8,Residential,Galvanized,V shape,Concrete,84.8726,1.0,100.0,4424
363,4426,,-61.4519,15.4604,St._Joseph,Coulibistrie,23363.6,Residential,Galvanized,V shape,Wood,34.1075,1.0,100.0,4426
364,4428,,-61.4512,15.4607,St._Joseph,Coulibistrie,27201.8,Residential,Galvanized,Bell shape,Concrete,39.7107,2.0,100.0,4428
365,4430,,-61.4491,15.4654,St._Joseph,Coulibistrie,19970.7,Residential,Galvanized,V shape,Wood,115.772,1.0,100.0,4430
366,4443,,-61.4491,15.4578,St._Joseph,Coulibistrie,19379.2,Residential,Galvanized,V shape,Concrete,28.2908,1.0,100.0,4443
367,4456,,-61.4569,15.4695,St._Peter,Colihaut,18882.3,Residential,Galvanized,Bell shape,Concrete,170.111,1.0,100.0,4456
368,4477,,-61.4507,15.4604,St._Joseph,Coulibistrie,21890.9,Residential,Galvanized,V shape,Concrete,126.904,2.0,100.0,4477
369,4482,,-61.4511,15.461,St._Joseph,Coulibistrie,21654.0,Residential,Galvanized,V shape,Wood,31.6117,2.0,100.0,4482
370,4488,,-61.4514,15.4606,St._Joseph,Coulibistrie,16815.9,Residential,Galvanized,V shape,Concrete,24.5488,2.0,100.0,4488
371,4490,,-61.4441,15.4404,St._Joseph,Salisbury,23045.5,Residential,Galvanized,V shape,Wood,20.8557,1.0,100.0,4490
372,4496,,-61.4469,15.4663,St._Joseph,Coulibistrie,19965.5,Residential,Galvanized,V shape,Concrete,69.4453,1.0,100.0,4496
373,4503,,-61.4513,15.4605,St._Joseph,Coulibistrie,12473.6,Commercial,Galvanized,V shape,Concrete,18.2096,2.0,100.0,4503
374,4504,,-61.4515,15.4608,St._Joseph,Coulibistrie,15104.0,Residential,Galvanized,V shape,Concrete,22.0497,2.0,100.0,4504
375,4505,Coulibistrie Gospel Mission Church,-61.4525,15.4609,St._Joseph,Coulibistrie,119809.0,Church,Galvanized,V shape,Concrete,299.522,1.0,100.0,4505
